lemma,count
ἐκπεύθομαι,1
δείκνυʼμι,1
πίρνας,1
ἐπασκευάζω,6
συνεκτάσσω,1
τεχναίνω,1
βρύω,32
τελέζομαι,2
καταγηράσκω,21
μίθημι,1
κεκολαίπω,1
ἀπέσσω,3
ἀιστόω,10
ἐγχειράω,2
διαβ́ημι,1
ὑπεδυσχεραίνω,1
ἀπηγγίημλ,4
ἐψόω,1
ἀπέσκληρυμμαι,1
Ἵστημι,1
ἀμφιπεριφρίσσω,1
ἐξοπίμπλημι,1
συνεπλανάω,1
ἐπεμβεβλέω,1
σωματοποιέω,22
δείχομαυ,10
ἥπω,1
ἀποσοβόω,1
προσυμφύω,1
ἀνδροφαγέω,1
ἀποσετράφνυμι,1
ἐπαναφέρω,47
ἔσφακελικα,1
ἐξελαίλομαι,1
ἑσσόω,1
σκυτοτραγέω,1
ναάω,1
ἐγείρω,622
συστρέφω,255
ἐκβλαστέω,2
ἀποδείκνυμαι,2
προσσέβω,1
πλήσσω,661
ἕψημαι,52
βυνέω,1
ἐφοωράω,1
ἀφορμέω,11
ἐκδιρρύημι,2
φεύγοι,1
ὑπίσκω,1
παρακαθίημι,5
ἐπήγγελκα,2
ἐξαποστέλλω,328
ἐνάλλω,10
κατεστίημμ,1
χειροτονέω,286
σύγγεγραφα,5
ἐκπέρθω,25
συνανατέλλω,130
συνανένειμι,1
πληρόω,1665
περόμαω,1
ἐπινύσσω,2
προσδαεέω,6
οἰδίσκομαι,5
ἐλοιέω,1
ὑπεσέρχομαι,1
ἐπιστροφῇμί,1
ἐρητυσάσκω,1
θηλάμνω,1
καρπώδω,3
τορέω,8
συνοσωρεύω,1
ἐξῃράνομαι,1
ἔρχομαι,11611
κατευοδέομαι,2
θριδακίσκα,1
προὐθ́ημι,25
ἀνανεώζω,1
βΐβαημι,1
ἐπιτρόπω,1
ἐπιψεκάζω,4
ἐπιπλάζω,4
προστεταχέω,1
συγκαγιχρώυκω,1
ἀπολελογέω,8
ἐνοκρύπτω,1
ἐπιφθέγχω,1
ἐπήριυμι,2
ἐξορίζω,35
ἀποδιγνώσκω,1
κλᾷν,2
ἐκκενάω,1
συνακροάομαι,1
ἀναμοχλεύω,1
προτερέω,83
ἀπολαμπρύνω,2
κατεσκαυάσαται,1
προσκαθαλίσκομαι,1
ἀποκαθισταωθ́θω,1
ἀναιστίθημι,1
ἠθροικόσι,3
συγχέομαι,4
ληλίζω,1
ἐπαμφιάω,1
ξυγκκλᾳβάνω,1
κριοκοπέω,2
ἐκπλρόω,1
ἐγκρυίφω,2
προπεπίφκω,2
διασέω,19
ἀπογραβάνω,1
ἡμεροδρομέω,3
ἑρ́κνυμι,1
πυργόω,22
ξυζύγω,1
ἀρχιερατεύω,13
ΟΝ,14
̔όραμι,1
ἀθρόω,1
συνεπευθύνω,1
ἐρύσσω,2
ὑποξύνω,1
πούθω,1
συμσιτέω,1
ὑπερίημι,1
κουριόω,3
ἐξαλέγω,8
προκυλινδέω,2
προογιαλώσκω,1
διαλεπτολογέομαι,1
προσεπινέμω,1
μαχλάω,1
ὀγκύλλομαι,3
λῄζω,3
συλλήπομαι,1
ἐναπεργάζομαι,10
παραπνέω,6
ἀναπτύχω,1
ἐνυπνιάζομαι,3
πεπάτομαι,2
Λυσέω,1
γνώδω,4
καταμίσγω,1
καταγνώσθτω,1
ἀλήθω,7
βάοηθλω,1
ἀπαντλέω,12
ἀποκτονέω,6
προεμβάλλω,22
ἐπίρδω,1
ἀγάσννυμι,1
περιτάσσω,3
φιλιστορέω,1
προϋπέρχομαι,1
διειλ́ηφα,1
ὑπενδύω,1
ἐνθαλαττεύω,3
ἐπιμαρτύρομαι,35
συγγεγομφόω,1
αἰνιττάνομαι,4
κρυπτεύω,3
ἀπόκεκομμαι,3
ἔναλλομαι,1
διαπεπονίνημι,1
ἀμφαγείρομαι,3
παρεσπίζω,1
ἐφηρεφημ́,1
καταξενόομαι,1
βεβρόω,1
ἰαλ́λλω,1
τολμάʼμαι,1
προοφειλέω,1
ὀρωρυγ͂μαι,1
ἐκκαπηλεέω,1
γεγιγγλυμέω,2
καταπαδίπωμι,1
ἀποπέμπω,636
ζημιώτω,1
ἀποχράομαι,10
ἐπιβαβλάω,12
ἀμφόδω,5
δεέρχομαι,1
μηνιᾷν,1
διαπλασ́ω,1
συνδιαπέταμαι,1
ἀπαιθριάω,1
ἀμοισέω,2
πιέννυμι,1
ὑπερελίγνυμι,1
ἐξεκλύζω,1
ἐκθειόω,1
παραπειράω,1
μεταστρόφαι,1
ἐκρυάζω,8
καταθρηνέω,8
προλιμοκτονέω,1
ἐμπαραδιεζέυγω,1
μοιχεῖαι,1
ἐγκαλύφω,1
ξύγκρημι,1
ἐπιφθονέω,4
σισωσ́ͅσκω,1
τρήσσω,1
ὑπαδεδρομόα,1
εἰσπνέω,115
ἀναβιβρώσκω,32
ὑπορχάομαι,1
ἀπομηκύνω,16
μινθόω,3
ἀρωτάομαι,1
ἀγρευκέω,1
ἀντιπροσέρχομαι,1
ξυνδιαιτέομαι,1
τραπεζόω,2
διαζεύσσω,5
προσ́ημι,2
ἐνποιέω,14
κιρκίνοομαι,1
ἐμφήνω,1
ἐπαναίχω,1
ψέκω,1
παραδύω,5
ἐπωπάω,4
ὑποφύω,54
ἐπαυλάω,1
ἐπιδώσω,1
φθάζω,109
ἀνιχνεύομαι,1
ὑπερκαίω,1
ἄγρομαι,14
ἰσῳκίζω,1
πηλφιτόω,1
πυρείσσω,4
προτιτίθημι,3
ἀμαλθύνω,1
τραγάω,2
μέμονα,22
συμπεριπολέω,1
προεκουσάω,1
δυνασέω,2
ἐζαμιύχͅθκομαι,1
δοκιμάζομα,1
κατατέω,3
ἐξηνρίω,1
ἐμπλήκω,7
τομαι,2
εἰσσαίνω,2
ἀέξω,75
ἀνιστάω,3
προστελέω,2
κλῴζω,1
ἀπήορκε,1
ὑγιαίνω,1032
σίπομαι,1
θερμαναρίσκω,5
κατοκλίνω,1
κατεσχαίνω,1
ἐσσίομαι,4
ἀνατίημι,2
εἰσεπεμφθάνω,1
ὑπομιμνήσκομαι,7
ἀνορταλίζω,1
ἐκκρούω,95
ἀπορύπτω,1
ποινάω,2
προϊσχέομαι,1
πλέχω,1
πολεμίζω,77
ἀποσφαιρέω,1
μεθίζομαι,1
κείσσω,3
ἀναρρήγνυμι,84
πῄρνυμι,1
καθίλω,2
ἐνβιβάζω,1
μπεπορπάω,2
ἐμβάλλω,2712
ὑπελείφω,1
κατεργάζω,4
ἐξαίψω,1
κατασχηματίζω,7
θηρεύω,310
ἐλαφρισσάναμαι,1
πολάζω,1
συννικέω,1
ἀνταναβοάω,1
δεάκω,1
καχορίνω,1
ἀνταιτιάομαι,1
μετασχέννυμι,1
ἀπηγγέλκα,1
ἐπανοέω,5
τίμεʼμι,1
προλελαγιπτύσκω,2
ἐπιμιμνῄσκομαι,104
καταβαίφω,1
ῥαψῳδίδωμι,1
ἀναστίημι,1
καταδέδημι,1
ἀπολείπω,2098
ἀναβεβλαίνω,3
διάλογος,1
καταργυρέω,1
ἐπιγλισχραίνω,3
ἀντιδιιστέλλω,1
σταλ͂μαι,2
καταπροχέω,1
ῥώω,1
μεμήϊνυμι,3
συνιφέρω,1
περικλείω,37
δερ́δω,6
διαπλίσσω,1
ἐλαιάω,3
ἐνδόω,1
περιπλάσσομαι,1
ἐκλάοχω,1
ἀποδινέω,1
παροξύνομαι,4
ἀπολέγω,427
μυττωτεύω,1
καθωρμισ͂μαι,1
συμμεθύσκω,1
τεξυνθάνω,1
ΔΒΑ,1
ἀπισόω,5
ὑπεμειδιάω,2
καταβ́ημι,1
περιπηλόω,1
περιπίμπλαμαι,2
κατανθίζω,1
ψυχ́νω,2
τιτρᾴφκω,1
στενοχωρέω,98
ῥοίζω,2
ὁσπέω,1
ὑποπτέω,1
ὑπηντήκω,1
ἀναπαλαίω,1
ὀξύζομαι,1
ἐμομέω,2
διετρ́βω,1
παρακέκρουμαι,2
παρεσχάω,3
αἰσχρομυθέω,2
διαφυγ́νω,1
προσεπιμιμνῄσκομαι,1
διανακαθίζω,1
διαχωρεω2,1
ἐπιμορφάζω,2
καταρράσσω,13
ἐγκεκροτέω,1
μεμορίζω,1
ἀναιγνώσω,1
συνειστίω,1
ἴδω,5
ἀτροφέω,35
φώζομαι,3
ἁμορραγέω,3
λογάω,4
ἐκπηδάω,117
ποφυκέω,5
κερκίζω,8
ὡρίζημαι,12
πορφέρω,2
προταττ́ω,1
προσεπάγω,3
διεξή,1
περιδρύπτω,3
προσκαταλέγω,17
μοσχεύω,5
ἀμφαφαάσκω,1
φινθάνομαι,1
διαμελετάω,3
προτρέψαμαι,2
ἀπέρρω,6
θαρρύνω,19
δειχ́ω,1
φανʼ́ζω,1
ἱαρατεύω,1
πωρέγω,1
ἀπδιδρήσκω,1
συνάνειμι,1
σκοπεύω,9
τάομαι,5
γύμνασω,1
συνδιαιτέομαι,1
καταπίνω,311
τετυφέω,3
καταψέω,2
παρακλείω,2
ἐπινίσσομαι,4
ἀναδραμέω,1
δυσροέω,7
πολέμνω,2
ὀχλίσθω,1
μηχάνημαι,1
διατάω,7
προσκεχωρέω,8
γρυπέω,5
ἀμφιστρατάομαι,1
καταπλύνω,6
κακοποιέω,34
συμπεράω,1
εἰωθεάνι,2
Ταρταρόω,2
μηχανοποιέω,7
ἱστοριέω,1
τρίδιψασʼκω,1
ἐνεοχμόω,1
ἁμερέω,1
ἀμφιμάρπτω,1
διακέω,6
διώττω,1
συντετελέζομαι,2
καταρράζω,3
ἐμφράχω,1
ἐλαΐσζομαι,1
ἐπιμελέομαι,1001
ἀπεσχοινίζω,1
σύμφρονειμι,1
κωλῆνοομαι,1
προυσελέω,2
συνοχέω,1
αὔσσω,23
διῳκίζω,1
συνεπιστένω,1
ἑμτάνω,1
ἁθροίζω,3
ἐπαναράσσω,1
μεταμφιάομαι,1
τετακνέομʼι,1
τριταΐζω,2
ἐσκομίζω,16
ἀπολισ́σχω,1
ἀπαιρέω,2
ἐτρέφω,2
ὁμογλώσσω,1
κήτακαω,1
μελαίνομαι,2
κατάξω,1
πιεκ́ομαι,1
πῃσχύνω,1
ἀπολωλ́οεκε,4
συνειλαίνω,1
ἔρχομει,13
φυίνω,2
Ἀθυρέω,1
ἐμυι,1
ἀσθενέω,234
ἀντεξέρχομαι,6
θασέω,1
ἀποφήναομαι,1
ἅμνυμι,5
σμήκω,1
πριάμω,16
ἐμπίπτω,1907
καταμέμφομαι,92
φλεβοτομέομαι,12
ἀνίσετω,1
υωνίζω,1
μνησθάω,1
ἀφρίζω,8
ἐμπιπέρομαι,5
Διονομάζω,1
διακελέω,1
περδιικαγχαλόωσκω,1
διαπιγλάσκω,3
περιέρπω,4
προαποθρήνειμι,1
ἐγκρέγνω,1
τεθναίνω,1
ἀντεπηχέω,1
ἀναβακχεύω,6
ἀπόγεγραμμαι,1
κατακεῖμαι,2
καταξηραναρίσκω,1
παρανοίγνυμι,7
προσειλέω,3
ἐκκαθαιρέω,8
ὀφλέω,40
ἁλίβρα,1
συναδέω,6
ἐκλελέω,1
φυλαττέω,10
ἀνακροτέω,12
μεμαιόομαι,2
διενεγκέω,5
ἀποτμήγω,6
κάθακεκρυμμαι,1
ἀνθυπατεύω,3
δίζηλωμι,1
συνάρλομαι,5
καθαίρομαι,11
προσκαχράω,1
κατακτάομαι,87
πιπτώσκω,1
ὑπεμιμνήσκω,7
καταπτώσσω,5
ἐπιστρέπω,11
στάζω,115
ὑποσύρομαι,3
συνόζω,1
τιμωρέω,795
φθινθέσκω,1
περιτρέγνω,1
κυρτόω,40
παραδηλόω,20
καταχρέμπτομαι,1
ἐπαλείφω,86
ἀντανύω,1
προσεπαδίδωμι,2
συνερύω,1
διείρω,38
συνορίζω,17
κεακοπάζω,1
συναλοιφάω,1
ἐκνοέω,1
ἐφθόρω,1
πορεύσω,1
περιπίμπρημι,2
ὑπεσχέω,1
εἰσοπλέω,1
δρασείω,20
παλαμάομαι,4
πεπονθυιόω,2
λοιυμί,1
ἐπικουρόω,2
πάξλομαι,1
ὀψωνʼ́ω,2
ταίκω,1
σεφοδρύνω,1
κέλπω,1
σκιρρέω,96
ἐφομαρτάω,2
προσεσωρεύω,1
βεβασάνικα,1
κονδυλίζομαι,1
προεωνέω,1
Μηδίζω,49
βρώνω,1
προὐβαίνω,2
ἐπιπρήννυμι,1
προχαλάζω,1
καταπίμπρημι,40
κατανθρακόω,2
προδεδηλόω,1
πάραστημι,1
ἀπαγιζώσκω,1
ὑποδιηγέομαι,1
θήσκομαι,1
περιζέω,2
ὑπομειδιων́ννυμι,1
ἐναρίζω,22
φρυγίζω,1
ευρίσκω,1
συνεπόμνυμι,3
σιλλόω,1
δεδημάρχηκα,1
φθαίρω,2
κρειοίζω,1
καταπεπληγέννυμι,6
κατακεκλύζομαι,1
μπεπλήννυμι,1
ἐξᾳτάω,2
φλογόω,1
μάθομον,1
σύνειμι,1144
κτεθλίφω,1
ἐνσημαίνομαι,20
ζώεκω,1
ἐκκαυχάομαι,1
ἐπιζίπτω,2
νυυμι,1
ὑπεκτήσσω,1
κατειστιτρώσκω,2
συναπογράπω,1
ὑπεκπροθρῴσκω,1
προσπονέω,3
λαφυροπωλέω,24
λελυμάζομαι,1
κατεργάννυμι,7
ῥηῖζεταμαι,1
εἰρέω,122
προσκαθεψαίνω,1
ἀντικάω,1
ἀνομένω,1
ὑπερ́πτω,1
ἐκφράζω,8
συνξεφαίνω,1
καινοτομάω,3
κατόνοσμαι,1
διατετυπάω,1
παρεσκευάομαι,4
μηκυίνω,6
ὑπερηφανόω,3
εὐχομένοιο,1
προσαφέρω,15
ἀτυχέω,324
καραιβαρέω,1
ἐρεμέω,1
προτρώγω,2
ἰχανάω,1
κατασκίψημι,2
συμαίρω,1
ἡλκάομαι,23
ἐποστέφω,3
μορφάζω,3
ἀνασχίδομαι,1
σεληνιάζομαι,1
ἀπαλιφέω,1
μεμνόομαι,1
ἐπιχειροτονέω,12
συσπειράζω,1
πρηόνσια,1
περιεχορεύω,1
ἠθροικυίοͅ,1
ἐκφύκω,19
χλιάω,1
δοτίθημι,2
ἐπαμβαίνω,1
ἐπαναθέω,12
διαστρέφω,207
ἀνανίμνευμι,1
δημαρτήοικα,1
ἐπαμφέρω,1
οἰνόομαι,5
οἰκειάομαι,2
τοίνω,1
παραίω,6
προσαλέγω,13
φυλλαίρω,1
προοισνέομαι,1
κάτογνωκα,3
ἐνορμέω,1
Γω,3
ἐκκένειμι,1
Πελταίστημι,1
ἀραιόδω,1
ἀγινέω,37
ἀντεδιδάσκω,1
κεκενόω,5
νυκτερέω,1
συιλοχέω,1
περιφανάω,1
διαμυδάω,1
εὑρίσκω,7365
ἐνσπείρω,3
ἐπιβλέπω,98
προσπαίζω,44
ἄεσα,2
ὑποθρέφω,1
χλοιώδειενω,1
προκατάκειμαι,1
στάλλω,4
κεράσσω,2
περισκέπω,6
συνδιατίθημι,20
συμπεριεφθειρόω,1
ἐξοπλίω,1
ἐπισκαίρω,1
καββαλίσκω,1
ἐκκρέμαμαι,4
ἀποθνήσκομαι,1
ἀμηχανάω,25
ἀποσημαίνομαι,3
σκω,15
ἁλιβδύω,1
διαβορβορύζω,5
μετέρχομαι,525
εἰσβιάω,1
ἐνπήσσω,2
ληψάνω,1
ληθάνω,1
ἀφυστερέω,13
ἐμπεριβάλλω,1
προσορέω,2
ὑπαντωθέω,1
εὔξαμαι,4
ἐξιμαίνω,6
καθυπνάω,1
ἐξοιδίσκομαι,2
ἀποστέργω,7
ἐπιπροχέω,1
ὑπερεψυκνέομαι,2
μετερέω,5
ἀποδρέπτομαι,3
ῤώζω,3
ἀνατήθω,2
συμπλάζομαι,2
ὁρμηκασ́ω,1
ἐπιπλήγω,2
λευκοτριχέω,1
νεύδω,2
ἡμερέω,8
φλεγμαίνω,764
καταφαγημέω,1
πληγαίνω,1
ἔκθορω,3
περιπλέγνυμι,1
προπαθέω,2
ἐξαρτύζομαι,2
ἐξεπληρόω,1
ἐνστήω,1
ἐγθλάω,1
ἐκκλησιάζομαι,1
παραρρυαύνω,1
πέφωσμαι,1
ξυντρίβω,5
ἀναχορεύω,7
καταφθιμέγναιοω,1
καταβαίλω,1
ἐφίημι,693
καταστέομαι,2
ταχείͅω,1
ἀποπείρασομαι,1
ἐπικλαίω,2
κατασωρεύω,1
λελτύσνυμι,1
δόχομαι,3
ἐκμεμουσώννυμι,1
ἀλειβάνω,2
φαινέω,1
ἀνθυπουργέω,2
δυσχεραίνομαι,1
ἐξεπηδάω,1
ἀναροιβδέω,3
προϊθυμήθημι,1
γαμείκνυμι,1
πίμπρημι,78
χιδ́ρω,1
παρωργίζω,1
διαρρῖπτομαι,1
χρηματ́νδω,1
ἀνειστίω,1
προεφοδεύομαι,1
ῥιίφω,1
τεθηκνέομαι,1
ὁποσηνέω,1
ἐπιπόρθημαι,1
ἐπβάλλω,2
ἀνατίθημι,1078
ἐπορχέομαι,2
παρηγορέεσκα,2
ψύχομαι,122
μιγνύομαι,22
προεθυμέομαι,3
προγεγραμ͂μαι,17
ἑστηάω,1
καββάλλω,2
δακρύομαι,4
Ἐνευροκοπέω,1
παρακροάομαι,2
καταστεφανόω,2
τετραπλασιάζω,2
διαπονέομαι,3
ὑπονεδυσʼ́ομαι,2
μητίζομαι,8
ἀνέβραχε,3
φεύγουμʼ2,1
ἀπολελάμνυμι,3
καταφεσάω,1
ἀνυγραίνω,6
χαράομαι,1
ἀπέστιγμι,2
ἐπικωμῳδέω,1
προπεπέπτω,1
ἀναμίχω,6
ἠνοικνέομαι,2
παρενεχθέω,2
ὑπεράγω,23
παραμέμιγμαι,1
ἀποθαγνάνω,2
φηλόω,4
ἐπιπροφαίνω,1
καταχαίρω,3
συμμορία,1
παλιγκοταίνω,5
ἀποδάρω,1
καταλιπω,1
οἰόομαι,2
διεμφαίνω,1
μίσγομαι,1
εἰσέργνυμι,1
ἀπαντᾷν,4
ἐτείνω,3
ἀντινικάω,1
προσεκτίθημι,1
συγκολάζω,5
διάσομαι,1
ἀπεύχομαι,19
ἀναθερμάνομαι,1
ὀφαδάω,1
ἀνέιιυμι,3
εἰστλάω,1
ἀναλαβ́ζω,1
